"","LoanStart","LoanEnd","PlayerNames","Age","PlayerLoanClub","clubCountry","PlayerAppearences","MarketValue","MarketFluctuation","club"
"36","01/08/2006","01/05/2007","Fabrice Muamba","18","Birmingham","England",34,"250 Th. €  "," ","Arsenal"
"37","01/08/2006","01/05/2007","Kerrea Gilbert","19","Cardiff","England",24,"200 Th. €  "," ","Arsenal"
"38","23/11/2006","02/01/2007","Matthew Connolly","19","Bournemouth","England",5,"50 Th. €  "," ","Arsenal"
"39","01/07/2007","30/06/2008","Carlos Vela","18","CA Osasuna","Spain",33,"6,00 Mill. €  "," ","Arsenal"
"40","10/08/2007","31/12/2007","Johan Djourou","20","Birmingham","England",13,"3,50 Mill. €  "," ","Arsenal"
"41","01/01/2008","30/06/2008","Fran Mérida","17","Real Sociedad","Spain",17,"2,60 Mill. €  "," ","Arsenal"
"42","18/07/2007","30/06/2009","Pedro Botelho","17","UD Salamanca","Spain",9,"500 Th. €  "," ","Arsenal"
"43","01/08/2007","01/05/2008","Kerrea Gilbert","20","Southend United","England",5,"450 Th. €  "," ","Arsenal"
"44","31/01/2008","05/05/2008","Mark Randall","18","Burnley","England",10,"250 Th. €  "," ","Arsenal"
"45","31/01/2008","27/04/2008","Kieran Gibbs","18","Norwich","England",7,"250 Th. €  "," ","Arsenal"
"46","20/07/2007","16/12/2007","Matthew Connolly","19","Colchester Utd.","England",16,"50 Th. €  "," ","Arsenal"
"47","31/08/2007","31/05/2008","Jay Simpson","18","Millwall","England",41,"-  "," ","Arsenal"
"48","27/08/2008","30/06/2009","Philippe Senderos","23","AC Milan","Italy",14,"5,00 Mill. €  "," ","Arsenal"
"49","01/08/2008","01/05/2009","Armand Traoré","18","Portsmouth","England",19,"2,20 Mill. €  "," ","Arsenal"
"50","22/08/2008","25/05/2009","Nacer Barazite","18","Derby","England",30,"1,00 Mill. €  "," ","Arsenal"
"51","18/07/2007","30/06/2009","Pedro Botelho","17","UD Salamanca","Spain",28,"500 Th. €  "," ","Arsenal"
"52","01/01/2009","31/05/2009","Jay Simpson","20","West Brom","England",13,"500 Th. €  "," ","Arsenal"
"53","01/07/2008","01/05/2009","Kerrea Gilbert","21","Leicester","England",34,"300 Th. €  "," ","Arsenal"
"54","01/01/2009","30/06/2009","Gavin Hoyte","18","Watford","England",7,"50 Th. €  "," ","Arsenal"
"55","02/02/2009","25/05/2009","Henri Lansbury","18","Scunthorpe Utd.","England",16,"50 Th. €  "," ","Arsenal"
"56","01/01/2009","01/05/2009","Rene Steer","18","Gillingham FC","England",5,"-  "," ","Arsenal"
"57","26/01/2010","01/05/2010","Philippe Senderos","24","Everton","England",2,"3,00 Mill. €  "," ","Arsenal"
"58","29/01/2010","30/05/2010","Jack Wilshere","18","Bolton","England",14,"3,00 Mill. €  "," ","Arsenal"
"59","23/07/2009","30/06/2010","Pedro Botelho","19","Celta de Vigo","Spain",27,"1,00 Mill. €  "," ","Arsenal"
"60","27/08/2009","01/06/2010","Jay Simpson","20","QPR","England",39,"900 Th. €  "," ","Arsenal"
"61","21/08/2009","30/05/2010","Henri Lansbury","18","Watford","England",37,"600 Th. €  "," ","Arsenal"
"62","15/11/2009","30/05/2010","Wojciech Szczesny","19","Brentford","England",28,"475 Th. €  "," ","Arsenal"
"63","01/10/2009","30/06/2010","Gavin Hoyte","19","Brighton","England",18,"300 Th. €  "," ","Arsenal"
"64","01/01/2010","01/05/2010","Kerrea Gilbert","22","Peterborough","England",10,"300 Th. €  "," ","Arsenal"
"65","27/02/2010","01/06/2010","Jay Emmanuel-Thomas","19","Doncaster","England",14,"300 Th. €  "," ","Arsenal"
"66","15/01/2010","01/06/2010","Mark Randall","20","MK Dons","England",16,"250 Th. €  "," ","Arsenal"
"67","01/07/2009","30/06/2010","Rene Steer","19","Oldham Athletic","England",0,"225 Th. €  "," ","Arsenal"
"68","25/03/2010","31/05/2010","Sanchez Watt","19","Leeds","England",6,"150 Th. €  "," ","Arsenal"
"69","17/08/2009","17/11/2009","Jay Emmanuel-Thomas","18","Blackpool","England",11,"-  "," ","Arsenal"
"70","02/02/2010","02/03/2010","Sanchez Watt","18","Southend United","England",4,"-  "," ","Arsenal"
"71","25/11/2010","31/12/2010","Aaron Ramsey","19","Nottm Forest","England",5,"6,00 Mill. €  "," ","Arsenal"
"72","31/01/2011","28/02/2011","Aaron Ramsey","20","Cardiff","England",6,"6,00 Mill. €  "," ","Arsenal"
"73","30/01/2011","30/06/2011","Carlos Vela","21","West Brom","England",8,"5,00 Mill. €  "," ","Arsenal"
"74","31/01/2011","30/06/2011","Ryo Miyaichi","18","Feyenoord","Netherlands",12,"2,00 Mill. €  "," ","Arsenal"
"75","23/07/2010","30/06/2011","Pedro Botelho","20","FC Cartagena","Spain",39,"1,50 Mill. €  "," ","Arsenal"
"76","01/08/2010","30/06/2011","Armand Traoré","20","Juventus","Italy",10,"1,50 Mill. €  "," ","Arsenal"
"77","18/10/2010","08/05/2011","Vito Mannone","22","Hull City","England",10,"1,00 Mill. €  "," ","Arsenal"
"78","31/08/2010","23/12/2010","Nacer Barazite","20","Vitesse","Netherlands",9,"750 Th. €  "," ","Arsenal"
"79","12/01/2011","31/12/2011","Wellington Silva","18","Levante","Spain",2,"700 Th. €  "," ","Arsenal"
"80","27/11/2010","31/05/2011","Henri Lansbury","20","Norwich","England",23,"600 Th. €  "," ","Arsenal"
"81","03/08/2010","31/05/2011","Sanchez Watt","19","Leeds","England",22,"500 Th. €  "," ","Arsenal"
"82","25/01/2011","31/05/2011","Craig Eastmond","20","Millwall","England",6,"500 Th. €  "," ","Arsenal"
"83","01/10/2010","30/06/2011","Gavin Hoyte","20","Lincoln City","England",12,"350 Th. €  "," ","Arsenal"
"84","18/01/2011","23/05/2011","Jay Emmanuel-Thomas","20","Cardiff","England",14,"300 Th. €  "," ","Arsenal"
"85","24/10/2010","10/05/2011","Mark Randall","21","Rotherham","England",10,"250 Th. €  "," ","Arsenal"
"86","03/11/2010","31/12/2010","Thomas Cruise","19","Carlisle United","England",3,"200 Th. €  "," ","Arsenal"
"87","26/02/2012","31/05/2012","Andrey Arshavin","30","Zenit S-Pb","Russia",0,"11,00 Mill. €  "," ","Arsenal"
"88","31/08/2011","14/05/2012","Nicklas Bendtner","23","Sunderland","England",28,"7,50 Mill. €  "," ","Arsenal"
"89","18/08/2011","30/06/2012","Carlos Vela","22","Real Sociedad","Spain",35,"6,00 Mill. €  "," ","Arsenal"
"90","18/07/2011","30/06/2013","Denílson","23","São Paulo","Brazil",31,"5,00 Mill. €  "," ","Arsenal"
"91","31/01/2012","17/05/2012","Ryo Miyaichi","19","Bolton","England",12,"2,50 Mill. €  "," ","Arsenal"
"92","30/09/2011","01/11/2011","Manuel Almunia","34","West Ham","England",4,"2,00 Mill. €  "," ","Arsenal"
"93","17/08/2011","19/01/2012","Pedro Botelho","21","Rayo Vallecano","Spain",11,"1,50 Mill. €  "," ","Arsenal"
"94","30/08/2011","30/06/2012","Joel Campbell","19","FC Lorient","France",25,"1,50 Mill. €  "," ","Arsenal"
"95","01/01/2012","15/02/2012","Emmanuel Frimpong","19","Wolves","England",5,"1,50 Mill. €  "," ","Arsenal"
"96","20/01/2012","30/06/2012","Pedro Botelho","22","Levante","Spain",14,"1,50 Mill. €  "," ","Arsenal"
"97","31/08/2011","20/05/2012","Henri Lansbury","20","West Ham","England",22,"1,25 Mill. €  "," ","Arsenal"
"98","05/01/2012","01/05/2012","Vito Mannone","23","Hull City","England",21,"750 Th. €  "," ","Arsenal"
"99","12/01/2011","31/12/2011","Wellington Silva","18","Levante","Spain",0,"700 Th. €  "," ","Arsenal"
"100","10/01/2012","30/06/2012","Wellington Silva","19","CD Alcoyano","Spain",16,"500 Th. €  "," ","Arsenal"
"101","21/02/2012","01/05/2012","Craig Eastmond","21","Wycombe","England",14,"500 Th. €  "," ","Arsenal"
"102","01/01/2012","01/02/2012","Gavin Hoyte","21","AFC Wimbledon","England",3,"350 Th. €  "," ","Arsenal"
"103","23/11/2011","16/01/2012","Sanchez Watt","20","Sheff Wed","England",4,"-  "," ","Arsenal"
"104","26/01/2012","31/05/2012","Sanchez Watt","20","Crawley Town","England",14,"-  "," ","Arsenal"
"105","23/03/2012","31/05/2012","Nico Yennaris","18","Notts County","England",2,"-  "," ","Arsenal"
"106","04/05/2012","07/05/2012","Emiliano Martínez","19","Oxford United","England",1,"-  "," ","Arsenal"
"107","31/08/2012","30/06/2013","Nicklas Bendtner","24","Juventus","Italy",9,"5,50 Mill. €  "," ","Arsenal"
"108","18/07/2011","30/06/2013","Denílson","23","São Paulo","Brazil",17,"5,00 Mill. €  "," ","Arsenal"
"109","05/01/2013","30/06/2013","Johan Djourou","25","Hannover 96","Germany",14,"5,00 Mill. €  "," ","Arsenal"
"110","04/01/2013","31/05/2013","Marouane Chamakh","28","West Ham","England",3,"3,50 Mill. €  "," ","Arsenal"
"111","05/07/2012","30/06/2013","Joel Campbell","20","Real Betis","Spain",28,"2,50 Mill. €  "," ","Arsenal"
"112","13/08/2012","31/05/2013","Ryo Miyaichi","19","Wigan","England",4,"2,50 Mill. €  "," ","Arsenal"
"113","11/02/2013","30/06/2013","André Santos","29","Grêmio","Brazil",0,"2,50 Mill. €  "," ","Arsenal"
"114","31/08/2012","30/06/2013","Ju-yeong Park","27","Celta de Vigo","Spain",21,"2,00 Mill. €  "," ","Arsenal"
"115","19/11/2012","31/12/2012","Emmanuel Frimpong","20","Charlton","England",6,"1,50 Mill. €  "," ","Arsenal"
"116","25/01/2013","31/05/2013","Emmanuel Frimpong","21","Fulham","England",6,"1,50 Mill. €  "," ","Arsenal"
"117","27/09/2012","11/12/2012","Craig Eastmond","21","Colchester Utd.","England",12,"500 Th. €  "," ","Arsenal"
"118","15/08/2012","30/06/2013","Wellington Silva","19","Ponferradina","Spain",20,"400 Th. €  "," ","Arsenal"
"119","21/09/2012","21/12/2012","Conor Henderson","21","Coventry","England",2,"-  "," ","Arsenal"
"120","27/09/2012","27/12/2012","Sanchez Watt","21","Colchester Utd.","England",6,"-  "," ","Arsenal"
"121","27/07/2013","30/06/2014","Joel Campbell","21","Olympiacos","Greece",32,"5,00 Mill. €  "," ","Arsenal"
"122","01/07/2013","30/06/2014","Johan Djourou","26","Hamburger SV","Germany",22,"3,00 Mill. €  "," ","Arsenal"
"123","05/07/2013","30/06/2014","Francis Coquelin","22","SC Freiburg","Germany",16,"3,00 Mill. €  "," ","Arsenal"
"124","31/01/2014","31/05/2014","Ju-yeong Park","28","Watford","England",2,"1,00 Mill. €  "," ","Arsenal"
"125","09/08/2013","31/05/2014","Ignasi Miquel","20","Leicester","England",7,"400 Th. €  "," ","Arsenal"
"126","14/08/2013","30/06/2014","Wellington Silva","20","Real Murcia","Spain",36,"400 Th. €  "," ","Arsenal"
"127","15/10/2013","31/05/2014","Emiliano Martínez","21","Sheff Wed","England",11,"300 Th. €  "," ","Arsenal"
"128","28/11/2013","02/01/2014","Nico Yennaris","20","Bournemouth","England",0,"300 Th. €  "," ","Arsenal"
"129","09/01/2014","10/02/2014","Chuba Akpom","18","Brentford","England",4,"250 Th. €  "," ","Arsenal"
"130","14/02/2014","24/03/2014","Chuba Akpom","18","Coventry","England",6,"250 Th. €  "," ","Arsenal"
"131","31/01/2014","31/05/2014","Daniel Boateng","21","Hibernian FC","Scotland",4,"50 Th. €  "," ","Arsenal"
"132","31/07/2014","31/01/2016","Carl Jenkinson","22","West Ham","England",32,"8,00 Mill. €  "," ","Arsenal"
"133","05/01/2015","30/06/2015","Lukas Podolski","29","Inter","Italy",17,"7,50 Mill. €  "," ","Arsenal"
"134","27/01/2015","30/06/2015","Joel Campbell","22","Villarreal","Spain",16,"6,00 Mill. €  "," ","Arsenal"
"135","03/11/2014","12/12/2014","Francis Coquelin","23","Charlton","England",5,"3,00 Mill. €  "," ","Arsenal"
"136","13/07/2014","31/05/2015","Wellington Silva","21","UD Almería","Spain",31,"1,50 Mill. €  "," ","Arsenal"
"137","01/09/2014","30/06/2015","Ryo Miyaichi","21","FC Twente","Netherlands",10,"1,50 Mill. €  "," ","Arsenal"
"138","13/01/2015","31/05/2015","Yaya Sanogo","21","Crystal Palace","England",10,"1,50 Mill. €  "," ","Arsenal"
"139","20/03/2015","04/05/2015","Emiliano Martínez","22","Rotherham","England",8,"1,00 Mill. €  "," ","Arsenal"
"140","26/03/2015","31/05/2015","Chuba Akpom","19","Nottm Forest","England",7,"1,00 Mill. €  "," ","Arsenal"
"141","01/09/2014","03/01/2015","Kristoffer Olsson","19","FC Midtjylland","Denmark",10,"100 Th. €  "," ","Arsenal"
"142","25/03/2015","31/05/2015","Semi Ajayi","21","Cardiff","England",0,"-  "," ","Arsenal"
"143","29/07/2015","30/06/2017","Wojciech Szczesny","25","AS Roma","Italy",34,"17,00 Mill. €  "," ","Arsenal"
"144","01/02/2016","30/06/2016","Mathieu Debuchy","30","G. Bordeaux","France",9,"13,00 Mill. €  "," ","Arsenal"
"145","31/07/2014","31/01/2016","Carl Jenkinson","22","West Ham","England",20,"8,00 Mill. €  "," ","Arsenal"
"146","07/08/2015","01/02/2016","Serge Gnabry","20","West Brom","England",1,"3,50 Mill. €  "," ","Arsenal"
"147","20/08/2015","31/05/2016","Wellington Silva","22","Bolton","England",22,"2,00 Mill. €  "," ","Arsenal"
"148","17/07/2015","31/01/2016","Yaya Sanogo","22","AFC Ajax","Netherlands",3,"1,50 Mill. €  "," ","Arsenal"
"149","11/08/2015","31/05/2016","Emiliano Martínez","22","Wolves","England",13,"1,50 Mill. €  "," ","Arsenal"
"150","01/02/2016","31/05/2016","Yaya Sanogo","23","Charlton","England",8,"1,50 Mill. €  "," ","Arsenal"
"151","04/08/2015","31/05/2016","Chuba Akpom","19","Hull City","England",35,"1,00 Mill. €  "," ","Arsenal"
"152","31/08/2016","31/05/2017","Jack Wilshere","24","Bournemouth","England",27,"20,00 Mill. €  "," ","Arsenal"
"153","29/07/2015","30/06/2017","Wojciech Szczesny","25","AS Roma","Italy",38,"17,00 Mill. €  "," ","Arsenal"
"154","30/08/2016","31/05/2017","Calum Chambers","21","Middlesbrough","England",24,"12,00 Mill. €  "," ","Arsenal"
"155","21/08/2016","30/06/2017","Joel Campbell","24","Sporting CP","Portugal",19,"6,00 Mill. €  "," ","Arsenal"
"156","26/08/2016","30/06/2018","Takuma Asano","21","VfB Stuttgart","Germany",26,"2,00 Mill. €  "," ","Arsenal"
"157","31/01/2017","31/05/2017","Krystian Bielik","19","Birmingham","England",10,"1,50 Mill. €  "," ","Arsenal"
"158","30/01/2017","31/05/2017","Chuba Akpom","21","Brighton","England",10,"1,00 Mill. €  "," ","Arsenal"
"159","31/01/2017","05/04/2017","Matt Macey","22","Luton Town","England",11,"500 Th. €  "," ","Arsenal"
"160","31/08/2017","30/06/2018","Lucas Pérez","28","Dep. La Coruña","Spain",35,"7,50 Mill. €  "," ","Arsenal"
"161","21/08/2017","31/05/2018","Carl Jenkinson","25","Birmingham","England",7,"3,50 Mill. €  "," ","Arsenal"
"162","31/08/2017","30/06/2018","Joel Campbell","25","Real Betis","Spain",8,"3,00 Mill. €  "," ","Arsenal"
"163","26/08/2016","30/06/2018","Takuma Asano","21","VfB Stuttgart","Germany",15,"2,00 Mill. €  "," ","Arsenal"
"164","31/01/2018","31/05/2018","Krystian Bielik","20","Walsall","England",0,"2,00 Mill. €  "," ","Arsenal"
"165","31/01/2018","30/06/2018","Chuba Akpom","22","Sint-Truiden","Belgium",6,"1,20 Mill. €  "," ","Arsenal"
"166","02/08/2017","30/06/2018","Emiliano Martínez","24","Getafe","Spain",4,"1,00 Mill. €  "," ","Arsenal"
"167","07/08/2018","31/05/2019","Calum Chambers","23","Fulham","England",23,"14,00 Mill. €  "," ","Arsenal"
"168","17/08/2018","30/06/2019","David Ospina","29","SSC Napoli","Italy",13,"5,00 Mill. €  "," ","Arsenal"
"169","01/07/2018","30/06/2019","Takuma Asano","23","Hannover 96","Germany",12,"2,00 Mill. €  "," ","Arsenal"
"170","16/08/2018","31/05/2019","Krystian Bielik","20","Charlton","England",26,"2,00 Mill. €  "," ","Arsenal"
"171","23/01/2019","31/05/2019","Emiliano Martínez","26","Reading","England",8,"1,00 Mill. €  "," ","Arsenal"
"172","30/07/2018","31/05/2019","Matt Macey","23","Plymouth","England",26,"500 Th. €  "," ","Arsenal"
"173","31/08/2018","30/06/2019","Reiss Nelson","18","TSG Hoffenheim","Germany",17,"17,00 Mill. €  "," ","Arsenal"
"174","31/01/2019","30/06/2019","Emile Smith Rowe","18","RB Leipzig","Germany",0,"4,00 Mill. €  "," ","Arsenal"
"175","18/07/2018","30/06/2019","Kelechi Nwakali","20","FC Porto B","Portugal",15,"300 Th. €  "," ","Arsenal"
"176","31/01/2018","30/06/2018","Jeff Reine-Adélaïde","20","SCO Angers","France",10,"3,00 Mill. €  "," ","Arsenal"
"177","31/08/2017","23/01/2018","Kelechi Nwakali","19","VVV-Venlo","Netherlands",9,"300 Th. €  "," ","Arsenal"
"178","24/01/2018","30/06/2018","Kelechi Nwakali","19","MVV Maastricht","Netherlands",16,"300 Th. €  "," ","Arsenal"
"179","31/01/2018","30/06/2018","Julio Pleguezuelo","21","Gimnàstic","Spain",10,"300 Th. €  "," ","Arsenal"
"180","04/08/2017","02/01/2018","Stephy Mavididi","19","Preston NE","England",10,"250 Th. €  "," ","Arsenal"
"181","21/08/2017","31/05/2018","Cohen Bramall","21","Birmingham","England",5,"250 Th. €  "," ","Arsenal"
"182","03/01/2018","31/05/2018","Stephy Mavididi","19","Charlton","England",12,"250 Th. €  "," ","Arsenal"
"183","12/01/2018","31/05/2018","Tafari Moore","20","Wycombe","England",13,"200 Th. €  "," ","Arsenal"
"184","14/07/2017","31/05/2018","Marc Bola","19","Bristol Rovers","England",18,"100 Th. €  "," ","Arsenal"
"185","26/01/2018","31/05/2018","Ben Sheaf","19","Stevenage FC","England",10,"-  "," ","Arsenal"
"186","12/07/2016","10/01/2017","Jon Toral","21","Granada CF","Spain",5,"1,50 Mill. €  "," ","Arsenal"
"187","12/01/2017","31/05/2017","Jon Toral","21","Rangers","Scotland",12,"1,50 Mill. €  "," ","Arsenal"
"188","31/01/2017","30/06/2017","Ismaël Bennacer","19","Tours FC","France",16,"500 Th. €  "," ","Arsenal"
"189","10/01/2017","30/06/2017","Dan Crowley","19","Go Ahead Eagles","Netherlands",16,"350 Th. €  "," ","Arsenal"
"190","03/08/2016","30/06/2017","Julio Pleguezuelo","19","RCD Mallorca","Spain",15,"300 Th. €  "," ","Arsenal"
"191","31/08/2016","30/06/2017","Kelechi Nwakali","18","MVV Maastricht","Netherlands",29,"300 Th. €  "," ","Arsenal"
"192","01/07/2016","01/12/2016","Dan Crowley","18","Oxford United","England",6,"250 Th. €  "," ","Arsenal"
"193","31/01/2017","30/06/2017","Gedion Zelalem","20","VVV-Venlo","Netherlands",8,"250 Th. €  "," ","Arsenal"
"194","17/08/2016","30/06/2017","Tafari Moore","19","Utrecht U21","Netherlands",26,"200 Th. €  "," ","Arsenal"
"195","05/08/2016","30/06/2017","Stefan O'Connor","19","MVV Maastricht","Netherlands",4,"50 Th. €  "," ","Arsenal"
"196","31/01/2017","30/06/2017","Aaron Eyoma","19","FC Volendam","Netherlands",0,"50 Th. €  "," ","Arsenal"
"197","01/07/2016","07/01/2017","Ryan Huddart","19","Eastleigh FC","England",5,"-  "," ","Arsenal"
"198","31/08/2016","03/01/2017","Glen Kamara","20","Colchester Utd.","England",4,"-  "," ","Arsenal"
"199","31/01/2017","31/05/2017","Kaylen Hinds","19","Stevenage FC","England",13,"-  "," ","Arsenal"
"200","31/01/2017","01/03/2017","Stephy Mavididi","18","Charlton","England",5,"-  "," ","Arsenal"
"201","31/01/2017","31/05/2017","Marc Bola","19","Notts County","England",13,"-  "," ","Arsenal"
"202","02/07/2015","31/05/2016","Ainsley Maitland-Niles","17","Ipswich","England",30,"250 Th. €  "," ","Arsenal"
"203","30/07/2015","31/05/2016","Jon Toral","20","Birmingham","England",36,"250 Th. €  "," ","Arsenal"
"204","31/07/2015","31/05/2016","Isaac Hayden","20","Hull City","England",18,"250 Th. €  "," ","Arsenal"
"205","31/07/2015","30/10/2015","Dan Crowley","17","Barnsley FC","England",11,"250 Th. €  "," ","Arsenal"
"206","24/08/2015","31/05/2016","Gedion Zelalem","18","Rangers","Scotland",21,"250 Th. €  "," ","Arsenal"
"207","26/11/2015","06/01/2016","Stefan O'Connor","18","York City","England",4,"-  "," ","Arsenal"
"208","22/01/2016","31/05/2016","Glen Kamara","20","Southend United","England",6,"-  "," ","Arsenal"
"209","04/08/2014","10/01/2015","Benik Afobe","21","MK Dons","England",22,"300 Th. €  "," ","Arsenal"
"210","15/08/2014","31/05/2015","Jon Toral","19","Brentford","England",34,"250 Th. €  "," ","Arsenal"
"211","07/08/2014","08/02/2015","Austin Lipman","18","Boreham Wood","England",0,"-  "," ","Arsenal"
"212","16/10/2014","17/12/2014","Jack Jebb","19","Stevenage FC","England",9,"-  "," ","Arsenal"
"213","08/01/2015","08/02/2015","Matt Macey","20","Accrington","England",4,"-  "," ","Arsenal"
"214","26/03/2015","31/05/2015","Jack Jebb","19","Stevenage FC","England",9,"-  "," ","Arsenal"
"215","09/01/2015","23/01/2015","Samuel Galindo","22","Portuguesa","Brazil",0,"-  "," ","Arsenal"
"216","17/04/2015","30/06/2015","Samuel Galindo","22","Sport Boys","Bolivia",0,"-  "," ","Arsenal"
"217","22/11/2013","18/02/2014","Héctor Bellerín","18","Watford","England",8,"500 Th. €  "," ","Arsenal"
"218","30/01/2014","31/05/2014","Benik Afobe","20","Sheff Wed","England",12,"300 Th. €  "," ","Arsenal"
"219","02/08/2013","31/05/2014","Chuks Aneke","20","Crewe Alexandra","England",40,"-  "," ","Arsenal"
"220","25/10/2013","02/01/2014","Austin Lipman","18","Boreham Wood","England",0,"-  "," ","Arsenal"
"221","03/12/2013","21/01/2014","Anthony Jeffrey","19","Boreham Wood","England",0,"-  "," ","Arsenal"
"222","12/03/2014","27/04/2014","Zac Fagan","19","Boreham Wood","England",0,"-  "," ","Arsenal"
"223","29/08/2012","31/05/2013","Philip Roberts","18","Inverness Cal.","Scotland",17,"250 Th. €  "," ","Arsenal"
"224","10/08/2012","31/01/2013","Samuel Galindo","20","CD Lugo","Spain",6,"200 Th. €  "," ","Arsenal"
"225","03/08/2012","31/01/2013","Benik Afobe","19","Bolton","England",20,"-  "," ","Arsenal"
"226","28/08/2012","30/01/2013","Daniel Boateng","19","Oxford United","England",2,"-  "," ","Arsenal"
"227","07/09/2012","31/05/2013","Chuks Aneke","19","Crewe Alexandra","England",30,"-  "," ","Arsenal"
"228","08/02/2013","31/05/2013","Benik Afobe","19","Millwall","England",5,"-  "," ","Arsenal"
"229","01/03/2013","01/05/2013","Anthony Jeffrey","18","Stevenage FC","England",1,"-  "," ","Arsenal"
"230","07/02/2013","30/06/2013","Samuel Galindo","20","Wilstermann ","Bolivia",0,"-  "," ","Arsenal"
"231","31/01/2011","30/06/2012","Kyle Bartley","19","Rangers","Scotland",19,"500 Th. €  "," ","Arsenal"
"232","04/08/2011","30/06/2012","Samuel Galindo","19","Gimnàstic","Spain",12,"300 Th. €  "," ","Arsenal"
"233","01/01/2012","01/05/2012","Sead Hajrovic","18","Barnet","England",10,"100 Th. €  "," ","Arsenal"
"234","26/07/2011","05/12/2011","James Shea","20","Dag & Red FC","England",1,"50 Th. €  "," ","Arsenal"
"235","22/11/2011","05/03/2012","Chuks Aneke","18","Stevenage FC","England",6,"-  "," ","Arsenal"
"236","20/01/2012","22/02/2012","Daniel Boateng","19","Swindon Town","England",2,"-  "," ","Arsenal"
