"","LoanStart","LoanEnd","PlayerNames","Age","PlayerLoanClub","clubCountry","PlayerAppearences","MarketValue","MarketFluctuation","club"
"107","31/01/2011","31/05/2011","Jacob Mellis","20","Barnsley FC","England",15,"-  "," ","Chelsea"
"108","11/02/2011","07/04/2011","Conor Clifford","19","Notts County","England",9,"-  "," ","Chelsea"
"109","27/07/2011","30/06/2014","Thibaut Courtois","19","Atlético Madrid","Spain",37,"25,00 Mill. €  "," ","Chelsea"
"110","01/02/2012","30/06/2012","Kevin De Bruyne","20","KRC Genk","Belgium",22,"9,00 Mill. €  "," ","Chelsea"
"111","31/08/2011","30/05/2012","Yossi Benayoun","31","Arsenal","England",19,"7,00 Mill. €  "," ","Chelsea"
"112","22/08/2011","30/06/2013","Tomas Kalas","18","Vitesse","Netherlands",28,"6,00 Mill. €  "," ","Chelsea"
"113","18/01/2012","30/05/2012","Josh McEachran","18","Swansea","England",4,"5,00 Mill. €  "," ","Chelsea"
"114","31/08/2011","31/12/2011","Gaël Kakuta","20","Bolton","England",4,"4,50 Mill. €  "," ","Chelsea"
"115","11/01/2012","30/06/2012","Gaël Kakuta","20","Dijon","France",14,"4,00 Mill. €  "," ","Chelsea"
"116","17/01/2012","30/06/2014","Patrick van Aanholt","21","Vitesse","Netherlands",9,"3,50 Mill. €  "," ","Chelsea"
"117","01/07/2011","30/06/2013","Jeffrey Bruma","19","Hamburger SV","Germany",22,"2,25 Mill. €  "," ","Chelsea"
"118","31/08/2011","06/01/2012","Patrick van Aanholt","21","Wigan","England",3,"1,50 Mill. €  "," ","Chelsea"
"119","30/08/2011","30/06/2012","Ulises Dávila","20","Vitesse","Netherlands",2,"1,00 Mill. €  "," ","Chelsea"
"120","09/01/2012","30/06/2013","Kenneth Omeruo","18","ADO Den Haag","Netherlands",9,"1,00 Mill. €  "," ","Chelsea"
"121","01/09/2011","30/06/2012","Matej Delac","19","C. Budejovice","Czech Republic",1,"750 Th. €  "," ","Chelsea"
"122","01/01/2012","01/04/2012","Milan Lalkovic","19","ADO Den Haag","Netherlands",2,"100 Th. €  "," ","Chelsea"
"123","01/07/2011","31/12/2011","Milan Lalkovic","18","Doncaster","England",6,"-  "," ","Chelsea"
"124","04/11/2011","03/01/2012","Conor Clifford","20","Yeovil Town","England",7,"-  "," ","Chelsea"
"125","02/01/2012","31/05/2012","Rhys Taylor","21","Rotherham","England",20,"-  "," ","Chelsea"
"126","10/08/2012","31/05/2013","Romelu Lukaku","19","West Brom","England",35,"19,00 Mill. €  "," ","Chelsea"
"127","02/08/2012","30/06/2013","Kevin De Bruyne","21","Werder Bremen","Germany",33,"10,00 Mill. €  "," ","Chelsea"
"128","31/08/2012","30/06/2014","Thorgan Hazard","19","Zulte Waregem","Belgium",24,"10,00 Mill. €  "," ","Chelsea"
"129","31/08/2012","30/06/2013","Michael Essien","29","Real Madrid","Spain",21,"10,00 Mill. €  "," ","Chelsea"
"130","22/08/2011","30/06/2013","Tomas Kalas","18","Vitesse","Netherlands",34,"6,00 Mill. €  "," ","Chelsea"
"131","16/01/2013","30/06/2013","Lucas Piazón","18","Málaga CF","Spain",11,"5,00 Mill. €  "," ","Chelsea"
"132","20/08/2012","31/05/2013","Josh McEachran","19","Middlesbrough","England",38,"4,50 Mill. €  "," ","Chelsea"
"133","31/08/2012","02/01/2014","Gaël Kakuta","21","Vitesse","Netherlands",22,"4,00 Mill. €  "," ","Chelsea"
"134","31/08/2012","01/01/2013","Yossi Benayoun","32","West Ham","England",6,"3,00 Mill. €  "," ","Chelsea"
"135","01/07/2011","30/06/2013","Jeffrey Bruma","19","Hamburger SV","Germany",18,"2,25 Mill. €  "," ","Chelsea"
"136","31/08/2012","31/05/2013","Nathaniel Chalobah","17","Watford","England",38,"2,00 Mill. €  "," ","Chelsea"
"137","02/01/2013","30/06/2013","Wallace Oliveira","18","Fluminense","Brazil",0,"2,00 Mill. €  "," ","Chelsea"
"138","13/07/2012","30/06/2013","Ulises Dávila","21","CE Sabadell ","Spain",35,"1,50 Mill. €  "," ","Chelsea"
"139","09/01/2012","30/06/2013","Kenneth Omeruo","18","ADO Den Haag","Netherlands",27,"1,00 Mill. €  "," ","Chelsea"
"140","15/03/2013","31/05/2014","Todd Kane","19","Blackburn","England",14,"1,00 Mill. €  "," ","Chelsea"
"141","17/07/2012","31/12/2012","Matej Delac","19","Vit. Guimarães","Portugal",0,"750 Th. €  "," ","Chelsea"
"142","30/08/2012","18/03/2013","Amin Affane","18","Roda JC","Netherlands",15,"750 Th. €  "," ","Chelsea"
"143","10/01/2013","30/06/2013","Matej Delac","20","Inter Zapresic","Croatia",14,"500 Th. €  "," ","Chelsea"
"144","16/08/2012","31/05/2013","Sam Hutchinson","23","Nottm Forest","England",9,"150 Th. €  "," ","Chelsea"
"145","17/07/2012","31/12/2012","Milan Lalkovic","19","Vit. Guimarães","Portugal",8,"-  "," ","Chelsea"
"146","16/08/2012","16/09/2012","Conor Clifford","20","Portsmouth","England",2,"-  "," ","Chelsea"
"147","22/11/2012","28/04/2013","Patrick Bamford","19","MK Dons","England",14,"-  "," ","Chelsea"
"148","22/11/2012","01/01/2013","Conor Clifford","21","Crawley Town","England",1,"-  "," ","Chelsea"
"149","22/11/2012","05/01/2013","Todd Kane","19","Preston NE","England",3,"-  "," ","Chelsea"
"150","01/01/2013","01/08/2013","Anjur Osmanovic","18","Lärje-Angereds","Sweden",0,"-  "," ","Chelsea"
"151","09/01/2013","10/02/2013","Todd Kane","19","Blackburn","England",14,"-  "," ","Chelsea"
"152","27/07/2011","30/06/2014","Thibaut Courtois","19","Atlético Madrid","Spain",37,"25,00 Mill. €  "," ","Chelsea"
"153","02/09/2013","31/05/2014","Romelu Lukaku","20","Everton","England",31,"25,00 Mill. €  "," ","Chelsea"
"154","02/09/2013","31/05/2014","Victor Moses","22","Liverpool","England",19,"11,00 Mill. €  "," ","Chelsea"
"155","31/08/2012","30/06/2014","Thorgan Hazard","19","Zulte Waregem","Belgium",29,"10,00 Mill. €  "," ","Chelsea"
"156","01/02/2014","30/06/2014","Kurt Zouma","19","Saint-Étienne","France",24,"10,00 Mill. €  "," ","Chelsea"
"157","12/07/2013","30/06/2014","Oriol Romeu","21","Valencia","Spain",13,"7,00 Mill. €  "," ","Chelsea"
"158","09/08/2013","07/05/2014","Lucas Piazón","19","Vitesse","Netherlands",29,"7,00 Mill. €  "," ","Chelsea"
"159","13/08/2013","30/06/2014","Wallace Oliveira","19","Inter","Italy",3,"6,00 Mill. €  "," ","Chelsea"
"160","01/09/2013","30/06/2014","Christian Atsu","21","Vitesse","Netherlands",26,"6,00 Mill. €  "," ","Chelsea"
"161","17/01/2014","31/05/2014","Ryan Bertrand","24","Aston Villa","England",16,"6,00 Mill. €  "," ","Chelsea"
"162","01/07/2013","30/06/2014","Marko Marin","24","Sevilla FC","Spain",18,"5,00 Mill. €  "," ","Chelsea"
"163","20/09/2013","02/01/2014","Josh McEachran","20","Watford","England",7,"4,50 Mill. €  "," ","Chelsea"
"164","31/08/2012","02/01/2014","Gaël Kakuta","21","Vitesse","Netherlands",12,"4,00 Mill. €  "," ","Chelsea"
"165","19/09/2013","15/01/2014","Nathaniel Chalobah","18","Nottm Forest","England",12,"4,00 Mill. €  "," ","Chelsea"
"166","16/01/2014","31/05/2014","Nathaniel Chalobah","19","Middlesbrough","England",19,"4,00 Mill. €  "," ","Chelsea"
"167","23/01/2014","31/05/2014","Josh McEachran","20","Wigan","England",8,"4,00 Mill. €  "," ","Chelsea"
"168","17/01/2012","30/06/2014","Patrick van Aanholt","21","Vitesse","Netherlands",27,"3,50 Mill. €  "," ","Chelsea"
"169","31/01/2014","30/06/2014","Gaël Kakuta","22","Lazio","Italy",1,"3,00 Mill. €  "," ","Chelsea"
"170","02/01/2014","30/06/2015","Bertrand Traoré","18","Vitesse","Netherlands",13,"2,50 Mill. €  "," ","Chelsea"
"171","07/08/2013","31/01/2014","Cristian Cuevas","18","Vitesse","Netherlands",0,"1,70 Mill. €  "," ","Chelsea"
"172","02/09/2013","30/06/2014","Ulises Dávila","22","Córdoba CF","Spain",33,"1,50 Mill. €  "," ","Chelsea"
"173","06/01/2014","31/05/2014","Patrick Bamford","20","Derby","England",21,"1,50 Mill. €  "," ","Chelsea"
"174","07/02/2014","30/06/2014","Cristian Cuevas","18","FC Eindhoven","Netherlands",13,"1,50 Mill. €  "," ","Chelsea"
"175","15/03/2013","31/05/2014","Todd Kane","19","Blackburn","England",27,"1,00 Mill. €  "," ","Chelsea"
"176","19/08/2013","30/06/2014","Stipe Perica","18","NAC Breda","Netherlands",25,"1,00 Mill. €  "," ","Chelsea"
"177","07/01/2014","31/05/2014","Kenneth Omeruo","20","Middlesbrough","England",14,"1,00 Mill. €  "," ","Chelsea"
"178","08/07/2013","31/12/2013","Matej Delac","20","Vojvodina","Serbia",10,"750 Th. €  "," ","Chelsea"
"179","01/01/2014","30/06/2014","Matej Delac","21","FK Sarajevo","Bosnia-Herzegovina",7,"750 Th. €  "," ","Chelsea"
"180","01/07/2013","05/01/2014","Patrick Bamford","19","MK Dons","England",23,"500 Th. €  "," ","Chelsea"
"181","16/07/2013","31/05/2014","Milan Lalkovic","20","Walsall","England",38,"250 Th. €  "," ","Chelsea"
"182","02/09/2013","02/01/2014","Sam Hutchinson","24","Vitesse","Netherlands",1,"150 Th. €  "," ","Chelsea"
"183","14/02/2014","31/05/2014","Sam Hutchinson","24","Sheff Wed","England",10,"150 Th. €  "," ","Chelsea"
"184","01/01/2013","01/08/2013","Anjur Osmanovic","18","Lärje-Angereds","Sweden",0,"-  "," ","Chelsea"
"185","02/02/2015","30/06/2015","Mohamed Salah","22","Fiorentina","Italy",16,"12,00 Mill. €  "," ","Chelsea"
"186","05/07/2014","30/06/2015","Thorgan Hazard","21","Bor. M'gladbach","Germany",28,"10,00 Mill. €  "," ","Chelsea"
"187","16/08/2014","31/05/2015","Victor Moses","23","Stoke City","England",19,"7,50 Mill. €  "," ","Chelsea"
"188","31/08/2014","30/06/2015","Marco van Ginkel","21","AC Milan","Italy",17,"7,50 Mill. €  "," ","Chelsea"
"189","31/08/2014","04/01/2015","Fernando Torres","30","AC Milan","Italy",10,"7,00 Mill. €  "," ","Chelsea"
"190","30/07/2014","01/02/2015","Ryan Bertrand","24","Southampton","England",34,"6,00 Mill. €  "," ","Chelsea"
"191","24/07/2014","30/06/2015","Lucas Piazón","20","E. Frankfurt","Germany",22,"5,00 Mill. €  "," ","Chelsea"
"192","13/08/2014","30/06/2015","Christian Atsu","22","Everton","England",5,"5,00 Mill. €  "," ","Chelsea"
"193","01/09/2014","02/01/2015","Nathaniel Chalobah","19","Burnley","England",4,"4,00 Mill. €  "," ","Chelsea"
"194","22/01/2015","21/05/2015","Nathaniel Chalobah","20","Reading","England",15,"4,00 Mill. €  "," ","Chelsea"
"195","01/07/2014","04/01/2015","Tomas Kalas","21","1. FC Köln","Germany",0,"3,50 Mill. €  "," ","Chelsea"
"196","31/07/2014","30/06/2015","Gaël Kakuta","23","Rayo Vallecano","Spain",35,"3,50 Mill. €  "," ","Chelsea"
"197","04/08/2014","30/06/2015","Oriol Romeu","22","VfB Stuttgart","Germany",27,"3,50 Mill. €  "," ","Chelsea"
"198","18/08/2014","19/01/2015","Marko Marin","25","Fiorentina","Italy",0,"3,50 Mill. €  "," ","Chelsea"
"199","09/01/2015","31/05/2016","Tomas Kalas","21","Middlesbrough","England",17,"3,50 Mill. €  "," ","Chelsea"
"200","01/07/2014","30/06/2015","Wallace Oliveira","20","Vitesse","Netherlands",18,"3,00 Mill. €  "," ","Chelsea"
"201","21/07/2014","30/06/2015","Mario Pasalic","19","Elche CF","Spain",31,"3,00 Mill. €  "," ","Chelsea"
"202","18/08/2014","30/06/2015","Josh McEachran","21","Vitesse","Netherlands",15,"3,00 Mill. €  "," ","Chelsea"
"203","02/01/2014","30/06/2015","Bertrand Traoré","18","Vitesse","Netherlands",29,"2,50 Mill. €  "," ","Chelsea"
"204","29/08/2014","31/05/2015","Patrick Bamford","20","Middlesbrough","England",38,"2,50 Mill. €  "," ","Chelsea"
"205","20/01/2015","30/06/2015","Marko Marin","25","RSC Anderlecht","Belgium",6,"2,50 Mill. €  "," ","Chelsea"
"206","04/07/2014","30/06/2015","Cristian Cuevas","19","U. de Chile","Chile",4,"1,50 Mill. €  "," ","Chelsea"
"207","01/09/2014","20/01/2015","Ulises Dávila","23","CD Tenerife","Spain",10,"1,50 Mill. €  "," ","Chelsea"
"208","25/03/2015","22/04/2015","Nathan Aké","20","Reading","England",5,"1,50 Mill. €  "," ","Chelsea"
"209","22/01/2015","30/06/2015","Ulises Dávila","23","Vitória Setúbal","Portugal",11,"1,30 Mill. €  "," ","Chelsea"
"210","06/08/2014","31/05/2015","Kenneth Omeruo","20","Middlesbrough","England",19,"1,00 Mill. €  "," ","Chelsea"
"211","15/08/2014","28/01/2015","Stipe Perica","19","NAC Breda","Netherlands",10,"1,00 Mill. €  "," ","Chelsea"
"212","15/11/2014","07/01/2015","Todd Kane","21","Bristol City","England",5,"1,00 Mill. €  "," ","Chelsea"
"213","31/01/2015","30/06/2016","Stipe Perica","19","Udinese Calcio","Italy",9,"900 Th. €  "," ","Chelsea"
"214","01/09/2014","26/02/2015","Matej Delac","22","AC Arles","France",11,"800 Th. €  "," ","Chelsea"
"215","27/02/2015","30/06/2015","Matej Delac","22","FK Sarajevo","Bosnia-Herzegovina",14,"800 Th. €  "," ","Chelsea"
"216","08/01/2015","25/05/2015","Todd Kane","21","Nottm Forest","England",8,"750 Th. €  "," ","Chelsea"
"217","25/02/2015","21/05/2015","Lewis Baker","19","MK Dons","England",12,"500 Th. €  "," ","Chelsea"
"218","01/09/2014","05/01/2015","Jamal Blackman","20","Middlesbrough","England",0,"250 Th. €  "," ","Chelsea"
"219","08/01/2015","10/02/2015","Lewis Baker","19","Sheff Wed","England",4,"250 Th. €  "," ","Chelsea"
"220","25/08/2015","30/06/2016","Juan Cuadrado","27","Juventus","Italy",28,"30,00 Mill. €  "," ","Chelsea"
"221","06/08/2015","30/06/2016","Mohamed Salah","23","AS Roma","Italy",34,"20,00 Mill. €  "," ","Chelsea"
"222","10/07/2015","30/06/2017","Andreas Christensen","19","Bor. M'gladbach","Germany",31,"18,00 Mill. €  "," ","Chelsea"
"223","10/07/2015","31/01/2016","Marco van Ginkel","22","Stoke City","England",17,"7,50 Mill. €  "," ","Chelsea"
"224","01/09/2015","31/05/2016","Victor Moses","24","West Ham","England",21,"7,50 Mill. €  "," ","Chelsea"
"225","01/02/2016","30/06/2016","Marco van Ginkel","23","PSV Eindhoven","Netherlands",13,"7,50 Mill. €  "," ","Chelsea"
"226","01/07/2015","30/06/2017","Lewis Baker","20","Vitesse","Netherlands",31,"5,50 Mill. €  "," ","Chelsea"
"227","01/07/2015","04/01/2016","Christian Atsu","23","Bournemouth","England",0,"5,00 Mill. €  "," ","Chelsea"
"228","21/07/2015","04/01/2016","Patrick Bamford","21","Crystal Palace","England",6,"5,00 Mill. €  "," ","Chelsea"
"229","21/01/2016","30/06/2016","Papy Djilobodji","27","Werder Bremen","Germany",14,"5,00 Mill. €  "," ","Chelsea"
"230","25/01/2016","30/06/2016","Christian Atsu","24","Málaga CF","Spain",12,"5,00 Mill. €  "," ","Chelsea"
